time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,characteristic_grouping,pupil_characteristic,setting_type,pupils
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,908,Age,7,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Age,13,Other unregistered provider,5
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Age,14,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Age,14,Non-maintained further education college,2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Age,11,Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Age,10,Other unregistered provider,4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Age,4,Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Age,14,Education setting with URN,13
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,909,Age,9,Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,14,Other unregistered provider,7
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Age,10,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Age,13,Registered provider with UKPRN,5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Age,8,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Age,15,Work based placement,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Age,10,Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Age,13,Education setting with URN,7
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Age,14,Registered provider with UKPRN,8
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Age,15,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,Age,12,Other unregistered provider,5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,926,Age,8,One on one tuition,4
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,6,One on one tuition,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Age,6,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Age,13,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,11,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Age,6,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Age,13,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Age,13,One on one tuition,20
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Age,12,Other unregistered provider,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Age,13,Registered provider with UKPRN,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,11,Other unregistered provider,5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Age,15,Education setting with URN,23
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Age,14,Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Age,12,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,14,Education setting with URN,21
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Age,7,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Age,14,Registered provider with UKPRN,4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,359,Age,13,Other unregistered provider,5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,812,Age,8,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Age,15,Education setting with URN,20
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Age,15,Non-maintained further education college,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Age,13,Education setting with URN,10
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,333,Age,16,Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Age,9,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Age,15,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Age,12,Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Age,13,Education setting with URN,29
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Age,13,One on one tuition,7
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Age,5,Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Age,12,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,883,Age,5,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Age,5,Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,13,One on one tuition,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Age,12,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Age,12,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,931,Age,15,Registered provider with UKPRN,12
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,909,Age,7,Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Age,5,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Age,12,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Age,15,One on one tuition,3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,383,Age,8,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Age,8,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Age,4,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Age,13,Education setting with URN,11
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Age,14,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Ethnicity minor,Indian,Total,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Ethnicity minor,White and Asian,Total,4
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Ethnicity minor,White and Black African,Total,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Ethnicity minor,White and Black Caribbean,Total,19
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,FSM eligibility,FSM eligible,Total,74
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,FSM eligibility,Not FSM eligible,Total,36
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Gender,Female,Total,35
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Gender,Male,Total,75
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,SEN on entry,EHC plan,Total,15
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,SEN on entry,No SEN,Total,35
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,SEN on entry,SEN Support,Total,60
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,12,Total,10
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,13,Total,15
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,14,Total,33
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,15,Total,41
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,5,Total,4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,6,Total,5
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,8,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,9,Total,2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Ethnicity minor,Any other Mixed/Multiple ethnic background,Total,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Ethnicity minor,Any other White background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,103
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Ethnicity minor,Unclassified,Total,1
